timestamp,datetime,date,price_usd,volume_usd,market_cap_usd,source,price_change_pct,volume_change_pct,dao,proposal_id,proposal_title,activist_score,detection_methods,detection_summary,top_voter_percentage,proposer_percentage,total_votes,proposal_state,proposal_author,proposal_created
1645315200000,2022-02-20 00:00:00+00:00,2022-02-20,0.9957540035247803,14761810.138278008,0,yahoo,,,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1645401600000,2022-02-21 00:00:00+00:00,2022-02-21,0.9892789721488953,8370218.155265808,0,yahoo,-0.650264156906688,-43.298158715905224,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1645488000000,2022-02-22 00:00:00+00:00,2022-02-22,0.9996089935302734,14873160.22333908,0,yahoo,1.0441970032921466,77.69142867539469,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1645574400000,2022-02-23 00:00:00+00:00,2022-02-23,0.990460991859436,22446320.247092485,0,yahoo,-0.9151579997824788,50.91829786025932,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1645660800000,2022-02-24 00:00:00+00:00,2022-02-24,0.9927049875259399,30711706.317560077,0,yahoo,0.22656073131068766,36.822900054356225,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1645747200000,2022-02-25 00:00:00+00:00,2022-02-25,0.9947770237922668,21781563.10467869,0,yahoo,0.20872628750370215,-29.077326803478144,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1645833600000,2022-02-26 00:00:00+00:00,2022-02-26,0.990218997001648,6953767.356370211,0,yahoo,-0.4581958249541107,-68.07498468796054,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1645920000000,2022-02-27 00:00:00+00:00,2022-02-27,0.9968609809875488,5824049.629850864,0,yahoo,0.670759095312512,-16.246124850358047,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1646006400000,2022-02-28 00:00:00+00:00,2022-02-28,1.001481056213379,9850534.62003994,0,yahoo,0.4634623396788218,69.13548554860411,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1646092800000,2022-03-01 00:00:00+00:00,2022-03-01,1.0012929439544678,8384345.490768671,0,yahoo,-0.018783406610045628,-14.884360959337695,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
1646179200000,2022-03-02 00:00:00+00:00,2022-03-02,0.9960860013961792,10749211.283680797,0,yahoo,-0.5200218966613823,28.205729302494632,fei.eth,0xae1d98ac263411666ae3e054669b787d1632264449d3bf09a17d5c027d650d90,FIP: 107 Tribe Acquires OHM,0.35,pattern_matching_protocol_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x8639F60e8F9b984eaf62B0bd89F62D6161e182F9,1653150885.0
