timestamp,datetime,date,price_usd,volume_usd,market_cap_usd,source,price_change_pct,volume_change_pct,proposal_id,dao,proposal_title,proposal_start,proposal_end,activist_score,detection_methods,days_from_proposal
1741996800000,2025-03-14 20:00:00,2025-03-14,1.4392562742923183,9887738.977857817,89859304.17431138,coingecko,,,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-90
1742083200000,2025-03-15 20:00:00,2025-03-15,1.4571058758938027,6694465.745994708,91008067.49170355,coingecko,1.240196198572141,-32.295282460570505,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-89
1742169600000,2025-03-16 20:00:00,2025-03-16,1.3934744900412668,8478048.2455791,87061183.9596008,coingecko,-4.366970644017465,26.64264135867014,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-88
1742256000000,2025-03-17 20:00:00,2025-03-17,1.4665876758993361,7866840.016012617,91573701.43697214,coingecko,5.246826287857198,-7.209303507858644,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-87
1742342400000,2025-03-18 20:00:00,2025-03-18,1.4377729543956081,9786075.34243877,89862365.45381361,coingecko,-1.964745918518529,24.396521634094892,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-86
1742428800000,2025-03-19 20:00:00,2025-03-19,1.5397977304831194,10035372.185029011,96297295.71600725,coingecko,7.096028324611181,2.547464983323078,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-85
1742515200000,2025-03-20 20:00:00,2025-03-20,1.4783975319357083,8309147.923153438,92492982.59630603,coingecko,-3.9875496197897653,-17.201397517182205,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-84
1742601600000,2025-03-21 20:00:00,2025-03-21,1.4536672689899317,8507316.588220706,90990119.22457235,coingecko,-1.6727749073956133,2.384945687572504,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-83
1742688000000,2025-03-22 20:00:00,2025-03-22,1.4747108065634729,7290415.917147719,92265694.95232752,coingecko,1.4476172107915186,-14.304165813670512,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-82
1742774400000,2025-03-23 20:00:00,2025-03-23,1.4753623373451543,8467026.571549881,92364488.73865955,coingecko,0.04418024054491099,16.13914305814388,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-81
1742860800000,2025-03-24 20:00:00,2025-03-24,1.5467284910322954,9642578.61980749,96588572.6665697,coingecko,4.83719503207336,13.883882828566874,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-80
1742947200000,2025-03-25 20:00:00,2025-03-25,1.5469729418997709,8409460.64301497,96797352.44463888,coingecko,0.01580438124033634,-12.788259504148469,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-79
1743033600000,2025-03-26 20:00:00,2025-03-26,1.4926436126961766,8474138.97796945,93444958.6830607,coingecko,-3.5119766953955023,0.7691139503483324,0x8bdf8fd81fc094db8782d91921ac4365ee84809f1d8c93c5c32c62ec6b4c2272,balancer.eth,[BIP-843] Balancer DAO Investment Policy Statement,2025-06-12 14:44:45,2025-06-22 14:44:45,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-78
