timestamp,datetime,date,price_usd,volume_usd,high_usd,low_usd,open_usd,source,price_change_pct,volume_change_pct,proposal_id,dao,proposal_title,proposal_start,proposal_end,activist_score,detection_methods,days_from_proposal
1741305600000,2025-03-07,2025-03-07,0.0009800000116229057,0.0,0.0009800000116229057,0.0009800000116229057,0.0009800000116229057,yahoo_finance,,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-91
1741392000000,2025-03-08,2025-03-08,0.0009800000116229057,0.0,0.0009800000116229057,0.0009800000116229057,0.0009800000116229057,yahoo_finance,0.0,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-90
1741478400000,2025-03-09,2025-03-09,0.0008069999748840928,0.0016139999497681856,0.0009800000116229057,0.0008009999874047935,0.0009800000116229057,yahoo_finance,-17.653064763981007,inf,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-89
1741564800000,2025-03-10,2025-03-10,0.0007900000200606883,0.0,0.0008379999781027436,0.0007740000146441162,0.0008069999748840928,yahoo_finance,-2.1065620015472963,-100.0,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-88
1741651200000,2025-03-11,2025-03-11,0.0007900000200606883,0.0,0.0007900000200606883,0.0007900000200606883,0.0007900000200606883,yahoo_finance,0.0,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-87
1741737600000,2025-03-12,2025-03-12,0.0007900000200606883,0.0,0.0007900000200606883,0.0007900000200606883,0.0007900000200606883,yahoo_finance,0.0,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-86
1741824000000,2025-03-13,2025-03-13,0.0007900000200606883,0.0,0.0007900000200606883,0.0007900000200606883,0.0007900000200606883,yahoo_finance,0.0,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-85
1741910400000,2025-03-14,2025-03-14,0.0007900000200606883,0.0,0.0007900000200606883,0.0007900000200606883,0.0007900000200606883,yahoo_finance,0.0,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-84
1741996800000,2025-03-15,2025-03-15,0.0007900000200606883,0.0,0.0007900000200606883,0.0007900000200606883,0.0007900000200606883,yahoo_finance,0.0,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-83
1742083200000,2025-03-16,2025-03-16,0.0007900000200606883,0.0,0.0007900000200606883,0.0007900000200606883,0.0007900000200606883,yahoo_finance,0.0,,0xfd373c58adbb013a05c778b71ccffb19e5bbefb8a100232f67eced33c58e22f7,arbitrumfoundation.eth,Reallocate Redeemed USDM Funds to STEP 2 Budget,2025-06-05 14:00:00,2025-06-15 14:00:00,0.23,"['pattern_matching_financial_activism', 'sentiment_analysis', 'structural_analysis']",-82
