timestamp,datetime,date,price_usd,volume_usd,high_usd,low_usd,open_usd,source,price_change_pct,volume_change_pct,proposal_id,dao,proposal_title,proposal_start,proposal_end,activist_score,detection_methods,days_from_proposal
1639526400000,2021-12-15,2021-12-15,42.53679275512695,5703206583.112183,44.189659118652344,37.17759704589844,39.8901481628418,yahoo_finance,,,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-91
1639612800000,2021-12-16,2021-12-16,44.412715911865234,7748915226.217358,47.75754165649414,42.3884391784668,42.56591796875,yahoo_finance,4.410118946996011,35.86944665765293,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-90
1639699200000,2021-12-17,2021-12-17,42.164710998535156,5463283880.974594,46.61846923828125,40.31147766113281,44.36279296875,yahoo_finance,-5.061624508150164,-29.49614595743225,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-89
1639785600000,2021-12-18,2021-12-18,42.626304626464844,2987394311.595764,43.80610275268555,40.72987747192383,42.23729705810547,yahoo_finance,1.0947392191202887,-45.31870617232426,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-88
1639872000000,2021-12-19,2021-12-19,40.82685089111328,2577963242.181595,43.693023681640625,40.613525390625,42.64029312133789,yahoo_finance,-4.221463134372572,-13.7052905210717,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-87
1639958400000,2021-12-20,2021-12-20,40.43539810180664,3933334628.76392,41.61313247680664,37.40473937988281,40.882240295410156,yahoo_finance,-0.9588121071366973,52.57527975594196,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-86
1640044800000,2021-12-21,2021-12-21,40.98128128051758,3085216502.2710342,42.136878967285156,39.75361251831055,40.38039016723633,yahoo_finance,1.350013118052007,-21.56231814833952,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-85
1640131200000,2021-12-22,2021-12-22,45.38887405395508,6105841558.417698,46.08411407470703,40.82390213012695,40.995384216308594,yahoo_finance,10.755136578740544,97.90642095694663,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-84
1640217600000,2021-12-23,2021-12-23,49.558990478515625,7961757182.7872925,49.773834228515625,42.935813903808594,45.15885543823242,yahoo_finance,9.187530009234003,30.395738353396574,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-83
1640304000000,2021-12-24,2021-12-24,45.70526885986328,4067542915.97332,49.55758285522461,44.86160659790039,49.51436233520508,yahoo_finance,-7.776029296486531,-48.911492493553624,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-82
1640390400000,2021-12-25,2021-12-25,46.40585708618164,4199652754.141533,48.21969223022461,44.868858337402344,45.72273254394531,yahoo_finance,1.5328390879100429,3.2479027485958323,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-81
1640476800000,2021-12-26,2021-12-26,45.76140594482422,3688239768.612602,46.83426284790039,44.020591735839844,46.446144104003906,yahoo_finance,-1.3887280223282894,-12.177506462280608,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-80
1640563200000,2021-12-27,2021-12-27,44.44229507446289,4266914482.9618034,48.15714645385742,44.2163200378418,45.69666290283203,yahoo_finance,-2.88258379113574,15.689726011681726,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-79
1640649600000,2021-12-28,2021-12-28,39.80926513671875,4812452411.912842,44.42112350463867,39.08989334106445,44.414920806884766,yahoo_finance,-10.424821512888826,12.785302614557281,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-78
1640736000000,2021-12-29,2021-12-29,38.67411804199219,3387681027.394409,40.84794616699219,37.96303939819336,39.801631927490234,yahoo_finance,-2.8514645794843863,-29.6059319151193,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-77
1640822400000,2021-12-30,2021-12-30,39.1368522644043,3214264395.137455,41.002262115478516,38.081024169921875,38.618377685546875,yahoo_finance,1.196495862968816,-5.119036616925399,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-76
1640908800000,2021-12-31,2021-12-31,39.01382827758789,2979909131.5132294,41.61069869995117,38.214866638183594,39.16782760620117,yahoo_finance,-0.31434307998320365,-7.291101005217826,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-75
1640995200000,2022-01-01,2022-01-01,40.11384582519531,2303861876.8414917,40.306297302246094,38.75478744506836,39.0095100402832,yahoo_finance,2.8195580802290676,-22.686841270506587,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-74
1641081600000,2022-01-02,2022-01-02,41.090965270996094,2649509568.2611465,41.66496276855469,39.60810089111328,40.117191314697266,yahoo_finance,2.435865785740887,15.002969357413253,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-73
1641168000000,2022-01-03,2022-01-03,39.23429870605469,3052288176.7131805,41.09921646118164,38.543270111083984,41.0916862487793,yahoo_finance,-4.518430152946362,15.202006185483397,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-72
1641254400000,2022-01-04,2022-01-04,38.676177978515625,3555415644.563965,41.56481170654297,38.55573272705078,39.25065231323242,yahoo_finance,-1.422532697017298,16.48361618307519,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-71
1641340800000,2022-01-05,2022-01-05,33.97016906738281,4415842642.059525,39.78287124633789,32.0113410949707,38.6809196472168,yahoo_finance,-12.167719658718534,24.20046159191276,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-70
1641427200000,2022-01-06,2022-01-06,33.16865158081055,4301083697.579441,34.43335723876953,31.718957901000977,33.94667053222656,yahoo_finance,-2.3594745289091335,-2.598800586484684,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-69
1641513600000,2022-01-07,2022-01-07,30.021434783935547,4190321737.0700684,33.186439514160156,28.445959091186523,33.158626556396484,yahoo_finance,-9.48852801328769,-2.575210535235739,0xe040bdae812af4bd5b3b6e3f46ed1ff4701986c338b827ac8f05807c2b9b9d73,ens.eth,[EP9] [Executable] Change to Exponential Premium Price Oracle,2022-03-15 19:48:47,2022-03-25 19:48:47,0.18,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-68
