timestamp,datetime,date,price_usd,volume_usd,high_usd,low_usd,open_usd,source,price_change_pct,volume_change_pct,proposal_id,dao,proposal_title,proposal_start,proposal_end,activist_score,detection_methods,days_from_proposal
1630627200000,2021-09-03,2021-09-03,1.0035760402679443,32110632.746109724,1.0107929706573486,0.9959200024604797,0.9986379742622375,yahoo_finance,,,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-91
1630713600000,2021-09-04,2021-09-04,0.999767005443573,17333801.377426803,1.0087549686431885,0.9971740245819092,1.0032140016555786,yahoo_finance,-0.37954620990695576,-46.018499496784806,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-90
1630800000000,2021-09-05,2021-09-05,1.0126750469207764,34975675.57909536,1.0155110359191895,0.9962409734725952,1.0004140138626099,yahoo_finance,1.2911049681496811,101.7772952252871,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-89
1630886400000,2021-09-06,2021-09-06,1.0078450441360474,23025531.239690423,1.0199719667434692,1.000504970550537,1.012477993965149,yahoo_finance,-0.47695485332788223,-34.16701505130448,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-88
1630972800000,2021-09-07,2021-09-07,0.9935619831085205,94332540.27623892,1.011652946472168,0.9202229976654053,1.0078619718551636,yahoo_finance,-1.4171881987841362,309.6867051372632,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-87
1631059200000,2021-09-08,2021-09-08,0.9976069927215576,66148936.404260874,1.006453037261963,0.9864529967308044,0.9950839877128601,yahoo_finance,0.4071220197437109,-29.876863052183822,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-86
1631145600000,2021-09-09,2021-09-09,0.9948890209197998,44739795.14138174,1.006132960319519,0.9761009812355042,0.9949489831924438,yahoo_finance,-0.27244915298186845,-32.36505743953292,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-85
1631232000000,2021-09-10,2021-09-10,1.0003889799118042,42905128.7439425,1.0060030221939087,0.9876469969749451,0.9948390126228333,yahoo_finance,0.552821357594202,-4.100748319569936,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-84
1631318400000,2021-09-11,2021-09-11,0.9987959861755371,23160442.89158535,1.0077309608459473,0.989753007888794,1.0003459453582764,yahoo_finance,-0.15923743346388797,-46.019407074136275,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-83
1631404800000,2021-09-12,2021-09-12,0.9995890259742737,26291228.545558333,1.007733941078186,0.9903900027275085,0.9985039830207825,yahoo_finance,0.07939957806331055,13.517814269046035,0x3ff3e641c682d5d6d8b6945c33ee3d13fe24cd129a1f7ce7da6a83fa57a5a725,fei.eth,FIP-XX: Amended Fei|Rari Merger Proposal,2021-12-02 13:56:32,2021-12-12 13:56:32,0.15,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-82
